epoch,step,seen_frames,total_loss,rho_loss,potential_loss,pc_loss,alpha_loss_mean,phi_loss_mean,rank_loss_mean,correlation_mean,spearman_correlation_mean,slope_mean,PC2_alpha_loss,PC2_phi_loss,PC2_rank_loss,PC2_correlation,PC2_spearman_correlation,PC2_slope
23,3082,40000,60.60968017578125,0.0007455194718204439,0.02345169335603714,60.58548355102539,0.37342143058776855,23.24333953857422,0.0,0.6991183757781982,0.9328691959381104,27.089096069335938,0.37342143058776855,23.24333953857422,0.0,0.6991183757781982,0.9328691959381104,27.089096069335938
24,3216,40000,116.95784759521484,0.0007718916749581695,0.020522696897387505,116.93655395507812,0.2802836000919342,88.90819549560547,0.0,0.5872960090637207,0.8951805830001831,22.512861251831055,0.2802836000919342,88.90819549560547,0.0,0.5872960090637207,0.8951805830001831,22.512861251831055
25,3350,40000,55.43148422241211,0.0008159935241565108,0.019367855042219162,55.41130065917969,0.36283811926841736,19.127487182617188,0.0,0.6732454895973206,0.936819314956665,27.50330352783203,0.36283811926841736,19.127487182617188,0.0,0.6732454895973206,0.936819314956665,27.50330352783203
26,3484,40000,106.9577865600586,0.0005546238389797509,0.021899351850152016,106.93533325195312,0.29083502292633057,77.8518295288086,0.0,0.5792179703712463,0.9086412787437439,23.03924560546875,0.29083502292633057,77.8518295288086,0.0,0.5792179703712463,0.9086412787437439,23.03924560546875
27,3618,40000,128.6522979736328,0.0005666058277711272,0.011470629833638668,128.6402587890625,0.7117735147476196,57.462913513183594,0.0,0.9962793588638306,0.9968454241752625,39.39366912841797,0.7117735147476196,57.462913513183594,0.0,0.9962793588638306,0.9968454241752625,39.39366912841797
28,3752,40000,48.72187042236328,0.0008905674330890179,0.03313436731696129,48.68784713745117,0.45641690492630005,3.046156644821167,0.0,0.7654461860656738,0.9682129621505737,30.1071834564209,0.45641690492630005,3.046156644821167,0.0,0.7654461860656738,0.9682129621505737,30.1071834564209
29,3886,40000,66.8006591796875,0.000770539219956845,0.023818477988243103,66.77606964111328,0.3432132303714752,32.45474624633789,0.0,0.6446475386619568,0.9323164820671082,26.21368408203125,0.3432132303714752,32.45474624633789,0.0,0.6446475386619568,0.9323164820671082,26.21368408203125
30,4020,40000,157.3974609375,0.00042381539242342114,0.017088377848267555,157.37994384765625,0.7118896245956421,86.19098663330078,0.0,0.996425211429596,0.9967970252037048,41.09596252441406,0.7118896245956421,86.19098663330078,0.0,0.996425211429596,0.9967970252037048,41.09596252441406
31,4154,40000,55.438594818115234,0.0006489044171757996,0.010608132928609848,55.427337646484375,0.3714882731437683,18.27850914001465,0.0,0.672003448009491,0.9454377889633179,27.701858520507812,0.3714882731437683,18.27850914001465,0.0,0.672003448009491,0.9454377889633179,27.701858520507812
32,4288,40000,47.21906280517578,0.0006312565528787673,0.012971557676792145,47.20545959472656,0.46673068404197693,0.5323900580406189,0.0,0.776695191860199,0.9699398279190063,31.867385864257812,0.46673068404197693,0.5323900580406189,0.0,0.776695191860199,0.9699398279190063,31.867385864257812
33,4422,40000,119.88739776611328,0.0004821656330022961,0.00946868397295475,119.87744903564453,0.7119783163070679,48.67961883544922,0.0,0.9963495135307312,0.9969469904899597,38.78773498535156,0.7119783163070679,48.67961883544922,0.0,0.9963495135307312,0.9969469904899597,38.78773498535156
34,4556,40000,140.84332275390625,0.0005853440961800516,0.01645812764763832,140.82627868652344,0.7105123996734619,69.77503967285156,0.0,0.995848536491394,0.9962188005447388,40.166900634765625,0.7105123996734619,69.77503967285156,0.0,0.995848536491394,0.9962188005447388,40.166900634765625
35,4690,40000,99.03887939453125,0.0007863528444431722,0.017570897936820984,99.02052307128906,0.26014652848243713,73.00586700439453,0.0,0.5646470785140991,0.8827399611473083,23.324872970581055,0.26014652848243713,73.00586700439453,0.0,0.5646470785140991,0.8827399611473083,23.324872970581055
36,4824,40000,52.44121551513672,0.0007297168485820293,0.014720771461725235,52.42576599121094,0.3959523141384125,12.830535888671875,0.0,0.7073054313659668,0.9491044878959656,28.318803787231445,0.3959523141384125,12.830535888671875,0.0,0.7073054313659668,0.9491044878959656,28.318803787231445
37,4958,40000,108.47459411621094,0.0006487481878139079,0.013556968420743942,108.46038818359375,0.7129651308059692,37.16386795043945,0.0,0.9967533349990845,0.997369647026062,37.90653610229492,0.7129651308059692,37.16386795043945,0.0,0.9967533349990845,0.997369647026062,37.90653610229492
38,5092,40000,57.27952194213867,0.0004142065590713173,0.016039693728089333,57.26306915283203,0.5491117835044861,2.3518896102905273,0.0,0.852279543876648,0.9869880676269531,33.28106689453125,0.5491117835044861,2.3518896102905273,0.0,0.852279543876648,0.9869880676269531,33.28106689453125
39,5226,40000,62.999298095703125,0.0006190116400830448,0.015768859535455704,62.98291015625,0.38915130496025085,24.067777633666992,0.0,0.690514326095581,0.9520441889762878,26.983850479125977,0.38915130496025085,24.067777633666992,0.0,0.690514326095581,0.9520441889762878,26.983850479125977
40,5360,40000,69.76814270019531,0.0005264770006760955,0.023388629779219627,69.74422454833984,0.3908070921897888,30.66351890563965,0.0,0.6975839734077454,0.9497734308242798,26.318227767944336,0.3908070921897888,30.66351890563965,0.0,0.6975839734077454,0.9497734308242798,26.318227767944336
41,5494,40000,51.22188186645508,0.0008380163344554603,0.016127711161971092,51.204917907714844,0.5057326555252075,0.6316530704498291,0.0,0.8256205320358276,0.9697191119194031,32.165809631347656,0.5057326555252075,0.6316530704498291,0.0,0.8256205320358276,0.9697191119194031,32.165809631347656
42,5628,40000,73.88514709472656,0.0006311568431556225,0.036113496869802475,73.84840393066406,0.34851008653640747,38.99739074707031,0.0,0.6557121872901917,0.932091474533081,25.666004180908203,0.34851008653640747,38.99739074707031,0.0,0.6557121872901917,0.932091474533081,25.666004180908203
43,5762,40000,127.29023742675781,0.0005909166065976024,0.01485529262572527,127.27478790283203,0.7110544443130493,56.169342041015625,0.0,0.9959332346916199,0.9965887069702148,39.30146789550781,0.7110544443130493,56.169342041015625,0.0,0.9959332346916199,0.9965887069702148,39.30146789550781
44,5896,40000,50.570308685302734,0.0005293696303851902,0.07997092604637146,50.48980712890625,0.394871324300766,11.002676010131836,0.0,0.715013325214386,0.9437259435653687,28.554563522338867,0.394871324300766,11.002676010131836,0.0,0.715013325214386,0.9437259435653687,28.554563522338867
45,6030,40000,55.58758544921875,0.0005388850113376975,0.009821558371186256,55.57722473144531,0.5343128442764282,2.145937919616699,0.0,0.8448106646537781,0.9800485372543335,33.19981384277344,0.5343128442764282,2.145937919616699,0.0,0.8448106646537781,0.9800485372543335,33.19981384277344
46,6164,40000,138.93402099609375,0.0004351444949861616,0.013021038845181465,138.92056274414062,0.711559534072876,67.76461791992188,0.0,0.9962875843048096,0.9966578483581543,40.04197692871094,0.711559534072876,67.76461791992188,0.0,0.9962875843048096,0.9966578483581543,40.04197692871094
47,6298,40000,127.90760803222656,0.00036183622432872653,0.0145304249599576,127.89271545410156,0.7108023166656494,56.81248474121094,0.0,0.9959778785705566,0.9963326454162598,39.34972381591797,0.7108023166656494,56.81248474121094,0.0,0.9959778785705566,0.9963326454162598,39.34972381591797
48,6432,40000,50.32876205444336,0.0004667244211304933,0.02107197977602482,50.30722427368164,0.4924905300140381,1.0581687688827515,0.0,0.8094181418418884,0.9699712991714478,32.67335891723633,0.4924905300140381,1.0581687688827515,0.0,0.8094181418418884,0.9699712991714478,32.67335891723633
49,6566,40000,64.31053161621094,0.0005026462604291737,0.01167747750878334,64.29835510253906,0.36290043592453003,28.008310317993164,0.0,0.6604700684547424,0.9431903958320618,26.619274139404297,0.36290043592453003,28.008310317993164,0.0,0.6604700684547424,0.9431903958320618,26.619274139404297
50,6700,40000,47.41980743408203,0.00095795386005193,0.010800465010106564,47.408050537109375,0.4218659996986389,5.22144889831543,0.0,0.7379148602485657,0.9546886682510376,29.56835174560547,0.4218659996986389,5.22144889831543,0.0,0.7379148602485657,0.9546886682510376,29.56835174560547
51,6834,40000,53.63703536987305,0.0005866193096153438,0.016041535884141922,53.62040710449219,0.46494704484939575,7.125703811645508,0.0,0.767902135848999,0.9741036891937256,29.174161911010742,0.46494704484939575,7.125703811645508,0.0,0.767902135848999,0.9741036891937256,29.174161911010742
52,6968,40000,53.69160079956055,0.0004464906523935497,0.01644086465239525,53.674713134765625,0.5169514417648315,1.9795674085617065,0.0,0.8324854373931885,0.9743760228157043,32.92863845825195,0.5169514417648315,1.9795674085617065,0.0,0.8324854373931885,0.9743760228157043,32.92863845825195
53,7102,40000,54.39828109741211,0.0005643395707011223,0.013049826957285404,54.384666442871094,0.5360592007637024,0.7787492871284485,0.0,0.8469239473342896,0.979929506778717,32.60855484008789,0.5360592007637024,0.7787492871284485,0.0,0.8469239473342896,0.979929506778717,32.60855484008789
54,7236,40000,51.008018493652344,0.0005080261616967618,0.013329381123185158,50.99418258666992,0.5031196475028992,0.6822150945663452,0.0,0.8106456995010376,0.9783509373664856,31.470022201538086,0.5031196475028992,0.6822150945663452,0.0,0.8106456995010376,0.9783509373664856,31.470022201538086
55,7370,40000,128.2436065673828,0.0004904690431430936,0.009314974769949913,128.23379516601562,0.7107083797454834,57.162960052490234,0.0,0.9959100484848022,0.9963217377662659,39.37152099609375,0.7107083797454834,57.162960052490234,0.0,0.9959100484848022,0.9963217377662659,39.37152099609375
56,7504,40000,100.88908386230469,0.0005775263416580856,0.010724339634180069,100.8777847290039,0.7099472284317017,29.8830623626709,0.0,0.9956443309783936,0.9959487915039062,37.267189025878906,0.7099472284317017,29.8830623626709,0.0,0.9956443309783936,0.9959487915039062,37.267189025878906
57,7638,40000,45.771705627441406,0.0003608261176850647,0.011430471204221249,45.75991439819336,0.4224116802215576,3.5187466144561768,0.0,0.7322455048561096,0.9585915803909302,30.038192749023438,0.4224116802215576,3.5187466144561768,0.0,0.7322455048561096,0.9585915803909302,30.038192749023438
58,7772,40000,56.84921646118164,0.0004111416928935796,0.014567763544619083,56.83423614501953,0.5542028546333313,1.4139503240585327,0.0,0.8586016893386841,0.9864190816879272,32.95659255981445,0.5542028546333313,1.4139503240585327,0.0,0.8586016893386841,0.9864190816879272,32.95659255981445
59,7906,40000,127.63349151611328,0.0005346808466129005,0.01711093820631504,127.6158447265625,0.7102229595184326,56.59355163574219,0.0,0.9957042336463928,0.9961203932762146,39.33320236206055,0.7102229595184326,56.59355163574219,0.0,0.9957042336463928,0.9961203932762146,39.33320236206055
60,8040,40000,109.56978607177734,0.0003666929551400244,0.015605169348418713,109.55381774902344,0.710121750831604,38.54164123535156,0.0,0.9957872033119202,0.9959525465965271,38.019432067871094,0.710121750831604,38.54164123535156,0.0,0.9957872033119202,0.9959525465965271,38.019432067871094
61,8174,40000,76.76460266113281,0.0006870790384709835,0.01437042560428381,76.74954223632812,0.3691085875034332,39.838687896728516,0.0,0.6745514869689941,0.9419687390327454,25.524404525756836,0.3691085875034332,39.838687896728516,0.0,0.6745514869689941,0.9419687390327454,25.524404525756836
62,8308,40000,50.938331604003906,0.00042988191125914454,0.014109868556261063,50.923789978027344,0.5023122429847717,0.6925653219223022,0.0,0.8166016340255737,0.9733719229698181,31.70761489868164,0.5023122429847717,0.6925653219223022,0.0,0.8166016340255737,0.9733719229698181,31.70761489868164
63,8442,40000,67.11741638183594,0.0008795859757810831,0.039964526891708374,67.07656860351562,0.3815792500972748,28.91864585876465,0.0,0.6868914365768433,0.9470580816268921,26.459386825561523,0.3815792500972748,28.91864585876465,0.0,0.6868914365768433,0.9470580816268921,26.459386825561523
64,8576,40000,55.383567810058594,0.0004861692723352462,0.013714849017560482,55.36936569213867,0.5335043668746948,2.018927812576294,0.0,0.8533883094787598,0.9726634621620178,33.03746795654297,0.5335043668746948,2.018927812576294,0.0,0.8533883094787598,0.9726634621620178,33.03746795654297
65,8710,40000,137.8737335205078,0.0006465191254392266,0.009103856980800629,137.86398315429688,0.7096107006072998,66.90292358398438,0.0,0.9956309199333191,0.9956798553466797,39.98970413208008,0.7096107006072998,66.90292358398438,0.0,0.9956309199333191,0.9956798553466797,39.98970413208008
66,8844,40000,56.17189025878906,0.0004466002865228802,0.01185048557817936,56.15959167480469,0.42982611060142517,13.176980972290039,0.0,0.7241973280906677,0.9698440432548523,28.228822708129883,0.42982611060142517,13.176980972290039,0.0,0.7241973280906677,0.9698440432548523,28.228822708129883
67,8978,40000,59.1118278503418,0.0006282766698859632,0.04253973811864853,59.068660736083984,0.555400550365448,3.5286054611206055,0.0,0.8595941662788391,0.9866632223129272,33.66333770751953,0.555400550365448,3.5286054611206055,0.0,0.8595941662788391,0.9866632223129272,33.66333770751953
68,9112,40000,133.60653686523438,0.0005867377622053027,0.011505480855703354,133.59445190429688,0.7091770172119141,62.6767578125,0.0,0.9953696131706238,0.9955771565437317,39.7281379699707,0.7091770172119141,62.6767578125,0.0,0.9953696131706238,0.9955771565437317,39.7281379699707
69,9246,40000,46.09373092651367,0.00055311358300969,0.01334035862237215,46.079837799072266,0.4398093819618225,2.098900556564331,0.0,0.7509745955467224,0.9626955389976501,30.430614471435547,0.4398093819618225,2.098900556564331,0.0,0.7509745955467224,0.9626955389976501,30.430614471435547
70,9380,40000,51.37617492675781,0.0005321141215972602,0.014145302586257458,51.36149597167969,0.47991275787353516,3.3702192306518555,0.0,0.7800167798995972,0.9792236685752869,30.028470993041992,0.47991275787353516,3.3702192306518555,0.0,0.7800167798995972,0.9792236685752869,30.028470993041992
71,9514,40000,53.975860595703125,0.0003664017713163048,0.011404972523450851,53.964088439941406,0.4071641266345978,13.24767780303955,0.0,0.7241966128349304,0.9496005177497864,28.23630142211914,0.4071641266345978,13.24767780303955,0.0,0.7241966128349304,0.9496005177497864,28.23630142211914
72,9648,40000,65.48114013671875,0.00039234154974110425,0.01328333094716072,65.46746826171875,0.35695570707321167,29.771900177001953,0.0,0.649713933467865,0.9427694082260132,26.409116744995117,0.35695570707321167,29.771900177001953,0.0,0.649713933467865,0.9427694082260132,26.409116744995117
73,9782,40000,57.51296615600586,0.0003844100865535438,0.011902200989425182,57.50067901611328,0.5378696918487549,3.7137112617492676,0.0,0.8378801941871643,0.988328754901886,33.705894470214844,0.5378696918487549,3.7137112617492676,0.0,0.8378801941871643,0.988328754901886,33.705894470214844
74,9916,40000,56.976966857910156,0.0004673228831961751,0.02000392973423004,56.95649719238281,0.5291897654533386,4.03752326965332,0.0,0.8403738737106323,0.9790169596672058,33.80015563964844,0.5291897654533386,4.03752326965332,0.0,0.8403738737106323,0.9790169596672058,33.80015563964844
75,10050,40000,56.32455825805664,0.00046935168211348355,0.00991328340023756,56.31417465209961,0.5394457578659058,2.369598150253296,0.0,0.844471275806427,0.9847145676612854,33.290733337402344,0.5394457578659058,2.369598150253296,0.0,0.844471275806427,0.9847145676612854,33.290733337402344
76,10184,40000,148.10726928710938,0.0004541733942460269,0.007633931469172239,148.09918212890625,0.7093914151191711,77.1600341796875,0.0,0.9955070614814758,0.9956196546554565,40.59468078613281,0.7093914151191711,77.1600341796875,0.0,0.9955070614814758,0.9956196546554565,40.59468078613281
77,10318,40000,56.54790496826172,0.00043178253690712154,0.015401294454932213,56.53207015991211,0.4071125090122223,15.820818901062012,0.0,0.6994339227676392,0.9634286165237427,27.877883911132812,0.4071125090122223,15.820818901062012,0.0,0.6994339227676392,0.9634286165237427,27.877883911132812
78,10452,40000,51.76194763183594,0.0003971651312895119,0.017258428037166595,51.744293212890625,0.5058226585388184,1.1620268821716309,0.0,0.8091232180595398,0.9817566871643066,32.69272232055664,0.5058226585388184,1.1620268821716309,0.0,0.8091232180595398,0.9817566871643066,32.69272232055664
79,10586,40000,59.20676040649414,0.00042592675890773535,0.017821181565523148,59.188514709472656,0.5376627445220947,5.4222412109375,0.0,0.8440459370613098,0.983511745929718,34.11985778808594,0.5376627445220947,5.4222412109375,0.0,0.8440459370613098,0.983511745929718,34.11985778808594
80,10720,40000,85.75921630859375,0.0003823033766821027,0.01174596231430769,85.74708557128906,0.34524425864219666,51.222660064697266,0.0,0.6356269717216492,0.9382603168487549,24.6966552734375,0.34524425864219666,51.222660064697266,0.0,0.6356269717216492,0.9382603168487549,24.6966552734375
81,10854,40000,50.77358627319336,0.0004330567317083478,0.016416234895586967,50.756736755371094,0.5030332803726196,0.45340728759765625,0.0,0.8095728158950806,0.9790365695953369,31.477638244628906,0.5030332803726196,0.45340728759765625,0.0,0.8095728158950806,0.9790365695953369,31.477638244628906
82,10988,40000,53.79629135131836,0.0004710465727839619,0.015130331739783287,53.78068923950195,0.5262097120285034,1.1597168445587158,0.0,0.8298801183700562,0.9843054413795471,32.7238883972168,0.5262097120285034,1.1597168445587158,0.0,0.8298801183700562,0.9843054413795471,32.7238883972168
83,11122,40000,59.19386672973633,0.0006710562738589942,0.012410230934619904,59.1807861328125,0.36822283267974854,22.358501434326172,0.0,0.6572152376174927,0.9496027231216431,27.16739273071289,0.36822283267974854,22.358501434326172,0.0,0.6572152376174927,0.9496027231216431,27.16739273071289
84,11256,40000,61.354244232177734,0.0005415155319496989,0.024741455912590027,61.32896041870117,0.5186228156089783,9.46667766571045,0.0,0.8309035301208496,0.9770138263702393,34.805091857910156,0.5186228156089783,9.46667766571045,0.0,0.8309035301208496,0.9770138263702393,34.805091857910156
85,11390,40000,58.9800910949707,0.0003984450304415077,0.011423532851040363,58.96826934814453,0.3622744083404541,22.740827560424805,0.0,0.6515406370162964,0.9468105435371399,27.084701538085938,0.3622744083404541,22.740827560424805,0.0,0.6515406370162964,0.9468105435371399,27.084701538085938
86,11524,40000,45.60873031616211,0.0005840594531036913,0.012195833027362823,45.595951080322266,0.40457236766815186,5.138713359832764,0.0,0.7089765071868896,0.9559729695320129,29.659608840942383,0.40457236766815186,5.138713359832764,0.0,0.7089765071868896,0.9559729695320129,29.659608840942383
87,11658,40000,47.22594451904297,0.0005756102618761361,0.018308330327272415,47.207061767578125,0.3907388746738434,8.133174896240234,0.0,0.6881760954856873,0.9547011852264404,29.015300750732422,0.3907388746738434,8.133174896240234,0.0,0.6881760954856873,0.9547011852264404,29.015300750732422
88,11792,40000,50.69325256347656,0.00037094776052981615,0.02177910879254341,50.67110061645508,0.5025637149810791,0.41473162174224854,0.0,0.8093044757843018,0.9788208603858948,31.84146499633789,0.5025637149810791,0.41473162174224854,0.0,0.8093044757843018,0.9788208603858948,31.84146499633789
89,11926,40000,49.15480041503906,0.00046512097469531,0.01177514810115099,49.14255905151367,0.4132270812988281,7.819850444793701,0.0,0.7078595161437988,0.9643134474754333,29.128915786743164,0.4132270812988281,7.819850444793701,0.0,0.7078595161437988,0.9643134474754333,29.128915786743164
90,12060,40000,56.713069915771484,0.0004633571079466492,0.010411104187369347,56.70219421386719,0.5206955075263977,4.632644176483154,0.0,0.8179674744606018,0.9882165789604187,33.92747116088867,0.5206955075263977,4.632644176483154,0.0,0.8179674744606018,0.9882165789604187,33.92747116088867
91,12194,40000,51.57345962524414,0.0003500655584502965,0.017227167263627052,51.55588150024414,0.401480108499527,11.40787124633789,0.0,0.7012962102890015,0.9574053287506104,28.487939834594727,0.401480108499527,11.40787124633789,0.0,0.7012962102890015,0.9574053287506104,28.487939834594727
92,12328,40000,47.96280288696289,0.0003807927714660764,0.010774999856948853,47.9516487121582,0.4127176105976105,6.679885387420654,0.0,0.7169244885444641,0.9588170051574707,29.273496627807617,0.4127176105976105,6.679885387420654,0.0,0.7169244885444641,0.9588170051574707,29.273496627807617
93,12462,40000,63.29582977294922,0.0004129392618779093,0.018899226561188698,63.27651596069336,0.5457834005355835,8.6981782913208,0.0,0.847625195980072,0.987720251083374,34.7452507019043,0.5457834005355835,8.6981782913208,0.0,0.847625195980072,0.987720251083374,34.7452507019043
94,12596,40000,47.84065628051758,0.00046996722812764347,0.012387157417833805,47.82780075073242,0.4572939872741699,2.098400592803955,0.0,0.7582278251647949,0.9735563397407532,30.463035583496094,0.4572939872741699,2.098400592803955,0.0,0.7582278251647949,0.9735563397407532,30.463035583496094
95,12730,40000,57.26777648925781,0.0004204851284157485,0.019112201407551765,57.24824523925781,0.3902769386768341,18.220552444458008,0.0,0.6915448904037476,0.9525201916694641,27.574064254760742,0.3902769386768341,18.220552444458008,0.0,0.6915448904037476,0.9525201916694641,27.574064254760742
96,12864,40000,52.45188522338867,0.0003598724433686584,0.009037288837134838,52.44248962402344,0.5161703824996948,0.8254508376121521,0.0,0.8248065114021301,0.9794046878814697,32.59016418457031,0.5161703824996948,0.8254508376121521,0.0,0.8248065114021301,0.9794046878814697,32.59016418457031
97,12998,40000,50.732051849365234,0.00032269145594909787,0.00935273990035057,50.72237777709961,0.4893215298652649,1.7902255058288574,0.0,0.8026811480522156,0.9719873070716858,33.1021728515625,0.4893215298652649,1.7902255058288574,0.0,0.8026811480522156,0.9719873070716858,33.1021728515625
98,13132,40000,76.92451477050781,0.000474494241643697,0.019768856465816498,76.9042739868164,0.33682581782341003,43.2216911315918,0.0,0.6217280030250549,0.9363417625427246,25.26592445373535,0.33682581782341003,43.2216911315918,0.0,0.6217280030250549,0.9363417625427246,25.26592445373535
99,13266,40000,155.98654174804688,0.0003802543506026268,0.012185411527752876,155.97396850585938,0.7033616304397583,85.6377944946289,0.0,0.9930284023284912,0.9930252432823181,41.05123519897461,0.7033616304397583,85.6377944946289,0.0,0.9930284023284912,0.9930252432823181,41.05123519897461
