epoch,step,seen_frames,total_loss,rho_loss,potential_loss,pc_loss,alpha_loss_mean,phi_loss_mean,rank_loss_mean,correlation_mean,spearman_correlation_mean,slope_mean,PC1_alpha_loss,PC1_phi_loss,PC1_rank_loss,PC1_correlation,PC1_spearman_correlation,PC1_slope
16,2144,40000,73.14012908935547,0.0014352852012962103,0.022008681669831276,73.11668395996094,0.23944123089313507,49.17255783081055,0.0,0.20546028017997742,0.6892968416213989,0.01406428124755621,0.23944123089313507,49.17255783081055,0.0,0.20546028017997742,0.6892968416213989,0.01406428124755621
17,2278,40000,104.49393463134766,0.0009344388381578028,0.01512996107339859,104.47786712646484,0.5575811862945557,48.719749450683594,0.0,0.7379469871520996,0.7178746461868286,0.046413812786340714,0.5575811862945557,48.719749450683594,0.0,0.7379469871520996,0.7178746461868286,0.046413812786340714
18,2412,40000,102.79290771484375,0.0006335490033961833,0.018317604437470436,102.77395629882812,0.5412545204162598,48.648502349853516,0.0,0.7288564443588257,0.7114346027374268,0.05151930823922157,0.5412545204162598,48.648502349853516,0.0,0.7288564443588257,0.7114346027374268,0.05151930823922157
19,2546,40000,69.61016845703125,0.0006703090621158481,0.027239015325903893,69.58226013183594,0.20440901815891266,49.141353607177734,0.0,0.196722611784935,0.6521042585372925,0.01629508286714554,0.20440901815891266,49.141353607177734,0.0,0.196722611784935,0.6521042585372925,0.01629508286714554
20,2680,40000,65.62910461425781,0.0008447144064120948,0.040394436568021774,65.5878677368164,0.16465069353580475,49.122798919677734,0.0,0.20484767854213715,0.6057427525520325,0.017615512013435364,0.16465069353580475,49.122798919677734,0.0,0.20484767854213715,0.6057427525520325,0.017615512013435364
21,2814,40000,61.93010330200195,0.0007788304355926812,0.016578197479248047,61.91274642944336,0.12766799330711365,49.14594650268555,0.0,0.175564244389534,0.5564700365066528,0.01596159115433693,0.12766799330711365,49.14594650268555,0.0,0.175564244389534,0.5564700365066528,0.01596159115433693
22,2948,40000,65.78419494628906,0.0007962079253047705,0.1050800308585167,65.6783218383789,0.16691407561302185,48.986915588378906,0.0,0.22614595293998718,0.6077136993408203,0.027364255860447884,0.16691407561302185,48.986915588378906,0.0,0.22614595293998718,0.6077136993408203,0.027364255860447884
23,3082,40000,54.525611877441406,0.0007473017321899533,0.021668195724487305,54.503196716308594,0.05553694814443588,48.949501037597656,0.0,0.23035341501235962,0.4336998462677002,0.03003886714577675,0.05553694814443588,48.949501037597656,0.0,0.23035341501235962,0.4336998462677002,0.03003886714577675
24,3216,40000,51.56015396118164,0.0007619175594300032,0.02095482498407364,51.53843688964844,0.026347801089286804,48.903656005859375,0.0,0.20030680298805237,0.3623197674751282,0.033345505595207214,0.026347801089286804,48.903656005859375,0.0,0.20030680298805237,0.3623197674751282,0.033345505595207214
25,3350,40000,52.236328125,0.0008171956869773567,0.019618354737758636,52.21589279174805,0.033416565507650375,48.874237060546875,0.0,0.2191101610660553,0.3818003535270691,0.035431455820798874,0.033416565507650375,48.874237060546875,0.0,0.2191101610660553,0.3818003535270691,0.035431455820798874
26,3484,40000,49.44278335571289,0.0005576725816354156,0.022165408357977867,49.42005920410156,0.006893129087984562,48.73074722290039,0.0,0.23548202216625214,0.2750610113143921,0.04575061425566673,0.006893129087984562,48.73074722290039,0.0,0.23548202216625214,0.2750610113143921,0.04575061425566673
27,3618,40000,51.67095947265625,0.0005765208625234663,0.011166036128997803,51.659217834472656,0.03187237307429314,48.471981048583984,0.0,0.32874566316604614,0.3236807584762573,0.06418795883655548,0.03187237307429314,48.471981048583984,0.0,0.32874566316604614,0.3236807584762573,0.06418795883655548
28,3752,40000,49.181671142578125,0.0008898134692572057,0.032673731446266174,49.148109436035156,0.009122592397034168,48.2358512878418,0.0,0.22437041997909546,0.2923508286476135,0.08120174705982208,0.009122592397034168,48.2358512878418,0.0,0.22437041997909546,0.2923508286476135,0.08120174705982208
29,3886,40000,42.59389877319336,0.0007644878351129591,0.02400916814804077,42.56912612915039,0.07419417798519135,35.14970779418945,0.0,0.34228092432022095,0.4322720766067505,1.0993080139160156,0.07419417798519135,35.14970779418945,0.0,0.34228092432022095,0.4322720766067505,1.0993080139160156
30,4020,40000,3.60783314704895,0.0004444237856660038,0.0189208947122097,3.588467836380005,0.027851812541484833,0.803286612033844,0.0,0.2469041347503662,0.36016184091567993,6.792296886444092,0.027851812541484833,0.803286612033844,0.0,0.2469041347503662,0.36016184091567993,6.792296886444092
31,4154,40000,2.1905505657196045,0.0006488519720733166,0.010520641691982746,2.1793811321258545,0.01167229376733303,1.0121517181396484,0.0,0.21154442429542542,0.3074198365211487,6.6257829666137695,0.01167229376733303,1.0121517181396484,0.0,0.21154442429542542,0.3074198365211487,6.6257829666137695
32,4288,40000,2.000166654586792,0.0006335563957691193,0.012851191684603691,1.9866819381713867,0.008298789151012897,1.156803011894226,0.0,0.2035253793001175,0.2910294532775879,6.553718090057373,0.008298789151012897,1.156803011894226,0.0,0.2035253793001175,0.2910294532775879,6.553718090057373
33,4422,40000,1.7248470783233643,0.00048723790678195655,0.009245450608432293,1.7151143550872803,0.007776943501085043,0.9374200701713562,0.0,0.20021161437034607,0.2881867289543152,6.705626010894775,0.007776943501085043,0.9374200701713562,0.0,0.20021161437034607,0.2881867289543152,6.705626010894775
34,4556,40000,1.5722334384918213,0.0006264669937081635,0.017052238807082176,1.5545547008514404,0.004447000566869974,1.1098546981811523,0.0,0.18768221139907837,0.2655383348464966,6.367834568023682,0.004447000566869974,1.1098546981811523,0.0,0.18768221139907837,0.2655383348464966,6.367834568023682
35,4690,40000,2.4114367961883545,0.0007877069874666631,0.016842789947986603,2.393806219100952,0.008639163337647915,1.5298898220062256,0.0,0.22585107386112213,0.2892798185348511,7.286281585693359,0.008639163337647915,1.5298898220062256,0.0,0.22585107386112213,0.2892798185348511,7.286281585693359
36,4824,40000,1.8339375257492065,0.000740991672500968,0.014662411995232105,1.8185341358184814,0.007982810027897358,1.0202531814575195,0.0,0.22262276709079742,0.286435067653656,7.20782470703125,0.007982810027897358,1.0202531814575195,0.0,0.22262276709079742,0.286435067653656,7.20782470703125
37,4958,40000,1.4379944801330566,0.0006307257572188973,0.01342240534722805,1.4239413738250732,0.004960051737725735,0.9279361963272095,0.0,0.19924502074718475,0.2704235911369324,6.586307525634766,0.004960051737725735,0.9279361963272095,0.0,0.19924502074718475,0.2704235911369324,6.586307525634766
38,5092,40000,1.5119374990463257,0.00041687890188768506,0.01611713506281376,1.495403528213501,0.005262102000415325,0.9691932797431946,0.0,0.21279732882976532,0.27140259742736816,7.113483905792236,0.005262102000415325,0.9691932797431946,0.0,0.21279732882976532,0.27140259742736816,7.113483905792236
39,5226,40000,1.3980014324188232,0.000621408224105835,0.015765706077218056,1.381614327430725,0.003081182250753045,1.0734961032867432,0.0,0.2054903507232666,0.2552362084388733,6.700834274291992,0.003081182250753045,1.0734961032867432,0.0,0.2054903507232666,0.2552362084388733,6.700834274291992
40,5360,40000,1.9688130617141724,0.0005301301134750247,0.02197995036840439,1.9463030099868774,0.004577974323183298,1.4885056018829346,0.0,0.22167304158210754,0.264095664024353,7.2614665031433105,0.004577974323183298,1.4885056018829346,0.0,0.22167304158210754,0.264095664024353,7.2614665031433105
41,5494,40000,1.185214877128601,0.0008076746016740799,0.016371391713619232,1.168035864830017,0.003453523851931095,0.8226835131645203,0.0,0.2155963033437729,0.2566593289375305,7.185254096984863,0.003453523851931095,0.8226835131645203,0.0,0.2155963033437729,0.2566593289375305,7.185254096984863
42,5628,40000,2.4452078342437744,0.0006337093072943389,0.035589028149843216,2.408985137939453,0.005151062272489071,1.8938789367675781,0.0,0.23338696360588074,0.26353245973587036,7.665919303894043,0.005151062272489071,1.8938789367675781,0.0,0.23338696360588074,0.26353245973587036,7.665919303894043
43,5762,40000,1.1830192804336548,0.0005888764862902462,0.014281656593084335,1.1681487560272217,0.0009006958571262658,1.0780792236328125,0.0,0.19378966093063354,0.22936201095581055,6.389236927032471,0.0009006958571262658,1.0780792236328125,0.0,0.19378966093063354,0.22936201095581055,6.389236927032471
44,5896,40000,1.2422667741775513,0.0005235510179772973,0.08195341378450394,1.159789800643921,0.0011426096316426992,1.0455288887023926,0.0,0.2101770043373108,0.23223412036895752,7.0181193351745605,0.0011426096316426992,1.0455288887023926,0.0,0.2101770043373108,0.23223412036895752,7.0181193351745605
45,6030,40000,0.9488807320594788,0.0005369981518015265,0.009803155437111855,0.9385405778884888,0.001471781637519598,0.7913624048233032,0.0,0.2057812213897705,0.2379257082939148,6.9772138595581055,0.001471781637519598,0.7913624048233032,0.0,0.2057812213897705,0.2379257082939148,6.9772138595581055
46,6164,40000,1.085195779800415,0.0004342978063505143,0.013228379189968109,1.0715330839157104,0.002039219019934535,0.8676111698150635,0.0,0.21311567723751068,0.24321109056472778,7.204913139343262,0.002039219019934535,0.8676111698150635,0.0,0.21311567723751068,0.24321109056472778,7.204913139343262
47,6298,40000,1.634303331375122,0.00036747835110872984,0.014230966567993164,1.6197048425674438,0.00044557961518876255,1.5751469135284424,0.0,0.18461428582668304,0.21445196866989136,6.027271270751953,0.00044557961518876255,1.5751469135284424,0.0,0.18461428582668304,0.21445196866989136,6.027271270751953
48,6432,40000,0.8637658953666687,0.0004913316224701703,0.02153242751955986,0.8417421579360962,0.001247235806658864,0.7170186042785645,0.0,0.21083056926727295,0.2336145043373108,6.981642246246338,0.001247235806658864,0.7170186042785645,0.0,0.21083056926727295,0.2336145043373108,6.981642246246338
49,6566,40000,1.1424256563186646,0.000509188394062221,0.011748969554901123,1.1301674842834473,0.0003259966033510864,1.0975677967071533,0.0,0.20938746631145477,0.2154231071472168,7.064777851104736,0.0003259966033510864,1.0975677967071533,0.0,0.20938746631145477,0.2154231071472168,7.064777851104736
50,6700,40000,1.720870852470398,0.000979132833890617,0.010929337702691555,1.7089624404907227,0.0021946849301457405,1.4894939661026,0.0,0.22652973234653473,0.23861163854599,7.539698600769043,0.0021946849301457405,1.4894939661026,0.0,0.22652973234653473,0.23861163854599,7.539698600769043
51,6834,40000,1.005421757698059,0.0005774474120698869,0.014338117092847824,0.9905061721801758,0.00044645543675869703,0.9458606243133545,0.0,0.20317396521568298,0.22088974714279175,6.670074939727783,0.00044645543675869703,0.9458606243133545,0.0,0.20317396521568298,0.22088974714279175,6.670074939727783
52,6968,40000,1.3689701557159424,0.00045264928485266864,0.018895046785473824,1.3496224880218506,0.0010754077229648829,1.2420817613601685,0.0,0.2148096263408661,0.22925889492034912,7.2579216957092285,0.0010754077229648829,1.2420817613601685,0.0,0.2148096263408661,0.22925889492034912,7.2579216957092285
53,7102,40000,1.0134937763214111,0.000556628336198628,0.012538331560790539,1.000398874282837,0.0002709390828385949,0.9733049869537354,0.0,0.20092462003231049,0.21643424034118652,6.723373889923096,0.0002709390828385949,0.9733049869537354,0.0,0.20092462003231049,0.21643424034118652,6.723373889923096
54,7236,40000,1.0081465244293213,0.000518297718372196,0.0135641572996974,0.9940640926361084,9.962383774109185e-05,0.9841017127037048,0.0,0.197652205824852,0.20970112085342407,6.62612771987915,9.962383774109185e-05,0.9841017127037048,0.0,0.197652205824852,0.20970112085342407,6.62612771987915
55,7370,40000,1.0054371356964111,0.0004900333005934954,0.00922632310539484,0.9957208037376404,0.001552168047055602,0.840503990650177,0.0,0.21914741396903992,0.23443174362182617,7.303139686584473,0.001552168047055602,0.840503990650177,0.0,0.21914741396903992,0.23443174362182617,7.303139686584473
56,7504,40000,0.8955659866333008,0.0005862079560756683,0.01091643888503313,0.8840633630752563,0.0002804949472192675,0.8560138940811157,0.0,0.1994699090719223,0.21673959493637085,6.665828227996826,0.0002804949472192675,0.8560138940811157,0.0,0.1994699090719223,0.21673959493637085,6.665828227996826
57,7638,40000,0.7638826370239258,0.0003606665995903313,0.011876012198626995,0.7516459822654724,9.412864164914936e-05,0.7422330975532532,0.0,0.20361314713954926,0.20900410413742065,6.783619403839111,9.412864164914936e-05,0.7422330975532532,0.0,0.20361314713954926,0.20900410413742065,6.783619403839111
58,7772,40000,1.1401766538619995,0.00041336004505865276,0.014076942577958107,1.1256864070892334,0.00029484540573321283,1.0962018966674805,0.0,0.20439715683460236,0.2165985107421875,6.770214080810547,0.00029484540573321283,1.0962018966674805,0.0,0.20439715683460236,0.2165985107421875,6.770214080810547
59,7906,40000,0.9966450929641724,0.0005142592126503587,0.017510773614048958,0.9786200523376465,0.0006428919732570648,0.9143308401107788,0.0,0.20902159810066223,0.2236960530281067,7.004544258117676,0.0006428919732570648,0.9143308401107788,0.0,0.20902159810066223,0.2236960530281067,7.004544258117676
60,8040,40000,1.0772494077682495,0.00038409046828746796,0.01869400590658188,1.058171272277832,0.00015114892448764294,1.0430563688278198,0.0,0.19836249947547913,0.21218472719192505,6.444637298583984,0.00015114892448764294,1.0430563688278198,0.0,0.19836249947547913,0.21218472719192505,6.444637298583984
61,8174,40000,1.0458157062530518,0.0006912199314683676,0.014642597176134586,1.0304819345474243,3.468456998234615e-05,1.0270134210586548,0.0,0.1953347772359848,0.1964055299758911,6.536243438720703,3.468456998234615e-05,1.0270134210586548,0.0,0.1953347772359848,0.1964055299758911,6.536243438720703
62,8308,40000,1.0956692695617676,0.00042200685129500926,0.013831011950969696,1.0814162492752075,0.00022010640532243997,1.0594055652618408,0.0,0.20490409433841705,0.21400201320648193,6.840623378753662,0.00022010640532243997,1.0594055652618408,0.0,0.20490409433841705,0.21400201320648193,6.840623378753662
63,8442,40000,0.8839032053947449,0.0008644302142783999,0.04013441875576973,0.8429043292999268,0.00011113602522527799,0.8317907452583313,0.0,0.20737160742282867,0.20753628015518188,6.775404453277588,0.00011113602522527799,0.8317907452583313,0.0,0.20737160742282867,0.20753628015518188,6.775404453277588
64,8576,40000,0.8653954863548279,0.00048297003377228975,0.01347947958856821,0.8514330387115479,0.00011253148113610223,0.8401799201965332,0.0,0.20302057266235352,0.2101689577102661,6.787243843078613,0.00011253148113610223,0.8401799201965332,0.0,0.20302057266235352,0.2101689577102661,6.787243843078613
65,8710,40000,1.1681485176086426,0.0006432749214582145,0.009281052276492119,1.1582242250442505,0.0010885974625125527,1.049364447593689,0.0,0.21871453523635864,0.2271728515625,7.384598255157471,0.0010885974625125527,1.049364447593689,0.0,0.21871453523635864,0.2271728515625,7.384598255157471
66,8844,40000,1.9479036331176758,0.00043416538392193615,0.012074991129338741,1.935394525527954,0.00042346282862126827,1.8930482864379883,0.0,0.18098625540733337,0.19212979078292847,5.9133782386779785,0.00042346282862126827,1.8930482864379883,0.0,0.18098625540733337,0.19212979078292847,5.9133782386779785
67,8978,40000,1.1351679563522339,0.0006319800158962607,0.038580115884542465,1.0959558486938477,5.546075408346951e-05,1.090409755706787,0.0,0.19278272986412048,0.2018362283706665,6.214643955230713,5.546075408346951e-05,1.090409755706787,0.0,0.19278272986412048,0.2018362283706665,6.214643955230713
68,9112,40000,0.8755019903182983,0.0005648672813549638,0.011620169505476952,0.8633169531822205,6.232734449440613e-05,0.8570842146873474,0.0,0.199769526720047,0.20789140462875366,6.572684288024902,6.232734449440613e-05,0.8570842146873474,0.0,0.199769526720047,0.20789140462875366,6.572684288024902
69,9246,40000,0.7634415030479431,0.0005470716278068721,0.01339795347303152,0.7494964599609375,0.00019337692356202751,0.7301587462425232,0.0,0.20739193260669708,0.2117786407470703,6.790666103363037,0.00019337692356202751,0.7301587462425232,0.0,0.20739193260669708,0.2117786407470703,6.790666103363037
70,9380,40000,0.7066657543182373,0.0005328642437234521,0.014025584794580936,0.6921073198318481,0.0005845158593729138,0.6336557269096375,0.0,0.2143803834915161,0.21943503618240356,6.913057327270508,0.0005845158593729138,0.6336557269096375,0.0,0.2143803834915161,0.21943503618240356,6.913057327270508
71,9514,40000,0.7433016896247864,0.0003668391436804086,0.011211288161575794,0.7317235469818115,0.0006878370186313987,0.6629398465156555,0.0,0.21998661756515503,0.21698153018951416,7.18739128112793,0.0006878370186313987,0.6629398465156555,0.0,0.21998661756515503,0.21698153018951416,7.18739128112793
72,9648,40000,1.0025776624679565,0.0003899801231455058,0.013045452535152435,0.9891421794891357,0.0006734017515555024,0.9218019843101501,0.0,0.2212083786725998,0.2149534821510315,7.357668876647949,0.0006734017515555024,0.9218019843101501,0.0,0.2212083786725998,0.2149534821510315,7.357668876647949
73,9782,40000,0.5145869255065918,0.000384364539058879,0.012065764516592026,0.502136766910553,0.0004884508671239018,0.453291654586792,0.0,0.21296967566013336,0.21789520978927612,6.918266773223877,0.0004884508671239018,0.453291654586792,0.0,0.21296967566013336,0.21789520978927612,6.918266773223877
74,9916,40000,0.8325436115264893,0.0004953875322826207,0.019843118265271187,0.8122051358222961,9.682484233053401e-05,0.8025226593017578,0.0,0.19395343959331512,0.1922370195388794,6.425907611846924,9.682484233053401e-05,0.8025226593017578,0.0,0.19395343959331512,0.1922370195388794,6.425907611846924
75,10050,40000,1.1726089715957642,0.00047614387585781515,0.009595781564712524,1.1625370979309082,0.0002465538855176419,1.1378817558288574,0.0,0.18710237741470337,0.19104427099227905,6.25752067565918,0.0002465538855176419,1.1378817558288574,0.0,0.18710237741470337,0.19104427099227905,6.25752067565918
76,10184,40000,0.5452790260314941,0.0004426810482982546,0.007632609456777573,0.5372037291526794,0.0002017093647737056,0.51703280210495,0.0,0.20957671105861664,0.21048790216445923,7.066232204437256,0.0002017093647737056,0.51703280210495,0.0,0.20957671105861664,0.21048790216445923,7.066232204437256
77,10318,40000,0.7894115447998047,0.0004337341815698892,0.015557605773210526,0.7734202146530151,0.00024721940280869603,0.7486982941627502,0.0,0.1906036138534546,0.18739336729049683,6.368621349334717,0.00024721940280869603,0.7486982941627502,0.0,0.1906036138534546,0.18739336729049683,6.368621349334717
78,10452,40000,0.8395886421203613,0.00039829823072068393,0.01657070778310299,0.822619616985321,0.00012910965597257018,0.8097086548805237,0.0,0.19316880404949188,0.19092011451721191,6.367477893829346,0.00012910965597257018,0.8097086548805237,0.0,0.19316880404949188,0.19092011451721191,6.367477893829346
79,10586,40000,1.0184465646743774,0.00041965744458138943,0.01638806238770485,1.0016388893127441,0.0018824911676347256,0.8133897185325623,0.0,0.2278071641921997,0.2333054542541504,7.57066535949707,0.0018824911676347256,0.8133897185325623,0.0,0.2278071641921997,0.2333054542541504,7.57066535949707
80,10720,40000,0.612411618232727,0.00038227048935368657,0.0118474792689085,0.6001818776130676,0.0005549602792598307,0.5446858406066895,0.0,0.21895748376846313,0.21398478746414185,7.285557746887207,0.0005549602792598307,0.5446858406066895,0.0,0.21895748376846313,0.21398478746414185,7.285557746887207
81,10854,40000,0.688928484916687,0.0004297910491004586,0.01575474441051483,0.6727439761161804,0.0005334516172297299,0.619398832321167,0.0,0.21655377745628357,0.21610665321350098,7.278813362121582,0.0005334516172297299,0.619398832321167,0.0,0.21655377745628357,0.21610665321350098,7.278813362121582
82,10988,40000,0.6427108645439148,0.000470042898086831,0.014848984777927399,0.6273918151855469,1.5638572222087532e-05,0.625827968120575,0.0,0.19609616696834564,0.20063138008117676,6.614962100982666,1.5638572222087532e-05,0.625827968120575,0.0,0.19609616696834564,0.20063138008117676,6.614962100982666
83,11122,40000,0.7256128191947937,0.0006658263737335801,0.01243685744702816,0.7125101089477539,0.0003614820307120681,0.6763619184494019,0.0,0.21202978491783142,0.21472299098968506,7.185849189758301,0.0003614820307120681,0.6763619184494019,0.0,0.21202978491783142,0.21472299098968506,7.185849189758301
84,11256,40000,0.9676637649536133,0.0005847245920449495,0.025159573182463646,0.9419194459915161,0.0009381339186802506,0.8481060862541199,0.0,0.22033104300498962,0.2229081392288208,7.4682722091674805,0.0009381339186802506,0.8481060862541199,0.0,0.22033104300498962,0.2229081392288208,7.4682722091674805
85,11390,40000,0.4641018807888031,0.0003969296521972865,0.01122123934328556,0.4524837136268616,6.966466025914997e-05,0.44551724195480347,0.0,0.2037336826324463,0.20746487379074097,6.873784065246582,6.966466025914997e-05,0.44551724195480347,0.0,0.2037336826324463,0.20746487379074097,6.873784065246582
86,11524,40000,0.4871164858341217,0.0005848952569067478,0.012263374403119087,0.47426822781562805,0.00023533415514975786,0.45073482394218445,0.0,0.2133503556251526,0.2075566053390503,7.130319595336914,0.00023533415514975786,0.45073482394218445,0.0,0.2133503556251526,0.2075566053390503,7.130319595336914
87,11658,40000,0.42969852685928345,0.0005359077476896346,0.017451755702495575,0.41171085834503174,6.285953713813797e-05,0.40542489290237427,0.0,0.2068607360124588,0.203973650932312,6.854692459106445,6.285953713813797e-05,0.40542489290237427,0.0,0.2068607360124588,0.203973650932312,6.854692459106445
88,11792,40000,0.6110396385192871,0.0003686821146402508,0.021553922444581985,0.5891170501708984,2.142456105502788e-05,0.5869746208190918,0.0,0.19567067921161652,0.19836246967315674,6.641263961791992,2.142456105502788e-05,0.5869746208190918,0.0,0.19567067921161652,0.19836246967315674,6.641263961791992
89,11926,40000,0.6958558559417725,0.0004406711959745735,0.010551090352237225,0.6848641037940979,1.0380583717051195e-06,0.6847602725028992,0.0,0.20013047754764557,0.20101046562194824,6.617380142211914,1.0380583717051195e-06,0.6847602725028992,0.0,0.20013047754764557,0.20101046562194824,6.617380142211914
90,12060,40000,1.022641897201538,0.00044662333675660193,0.01036066934466362,1.0118346214294434,0.00016432907432317734,0.9954017400741577,0.0,0.18931768834590912,0.19291359186172485,6.347539901733398,0.00016432907432317734,0.9954017400741577,0.0,0.18931768834590912,0.19291359186172485,6.347539901733398
91,12194,40000,1.5685877799987793,0.00034446499194018543,0.01723635382950306,1.5510069131851196,0.0016472128918394446,1.386285662651062,0.0,0.23354312777519226,0.22284889221191406,7.913081645965576,0.0016472128918394446,1.386285662651062,0.0,0.23354312777519226,0.22284889221191406,7.913081645965576
92,12328,40000,0.4157870411872864,0.00040823090239427984,0.010729731060564518,0.4046490788459778,8.969859482022002e-05,0.39567920565605164,0.0,0.20567022264003754,0.20758599042892456,6.9835286140441895,8.969859482022002e-05,0.39567920565605164,0.0,0.20567022264003754,0.20758599042892456,6.9835286140441895
93,12462,40000,0.5112975835800171,0.0004073048767168075,0.01898214779794216,0.49190813302993774,0.00017139197734650224,0.4747689366340637,0.0,0.20113782584667206,0.21304214000701904,6.820249557495117,0.00017139197734650224,0.4747689366340637,0.0,0.20113782584667206,0.21304214000701904,6.820249557495117
94,12596,40000,0.6126769781112671,0.0004991036839783192,0.012250754050910473,0.5999271273612976,5.061087358626537e-05,0.5948660373687744,0.0,0.197421133518219,0.19336974620819092,6.734986782073975,5.061087358626537e-05,0.5948660373687744,0.0,0.197421133518219,0.19336974620819092,6.734986782073975
95,12730,40000,0.6976844072341919,0.0004226423043292016,0.019272329285740852,0.6779894232749939,1.0126222150574904e-05,0.6769767999649048,0.0,0.1968381404876709,0.19964104890823364,6.506744384765625,1.0126222150574904e-05,0.6769767999649048,0.0,0.1968381404876709,0.19964104890823364,6.506744384765625
96,12864,40000,1.0100618600845337,0.0003548312815837562,0.008964959532022476,1.0007420778274536,0.0011018499499186873,0.8905571103096008,0.0,0.22261279821395874,0.22430044412612915,7.6577887535095215,0.0011018499499186873,0.8905571103096008,0.0,0.22261279821395874,0.22430044412612915,7.6577887535095215
97,12998,40000,0.7616719007492065,0.000321674975566566,0.009351961314678192,0.751998245716095,0.0004277514526620507,0.7092230916023254,0.0,0.2119346559047699,0.21689128875732422,7.190834999084473,0.0004277514526620507,0.7092230916023254,0.0,0.2119346559047699,0.21689128875732422,7.190834999084473
